Simulation,Predator,PredatorStage,Source,TimeMeanPercent,NTimeStepsObserved
2,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,1.740843948339096,2
2,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,34.6500343503,2
2,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,14.779541,2
2,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,85.2204602839835,2
2,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,2
2,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,92.88010750000001,2
2,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,7.119893067585508,2
2,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,2
2,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
2,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.45230502697648167,20
2,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.54769522285,20
2,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
2,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.20288180816021903,20
2,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.79711827172,20
2,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
2,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.9499348749523213,20
2,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.050064857719,20
2,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,22.64774185,20
2,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.1149327554845991,20
2,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,76.2373254626,20
2,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,38.9877885,20
2,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,61.01221146509968,20
2,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
2,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,68.1546446,20
2,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,31.845355142185007,20
2,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0,20
2,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,21.273487199999998,20
2,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.827049999152863,20
2,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,76.8994631,20
2,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
2,Flounders,"Flounders in [35.000000, inf[",Fish,100.0000002409236,20
2,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
2,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,81.5990302,20
2,Flounders,"Flounders in [5.000000, 35.000000[",Fish,18.40097131468176,20
2,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
2,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
2,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.44816715885266545,20
2,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.55183388235,20
2,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
2,Goosefish,"Goosefish in [46.500000, inf[",Fish,100.0000000346358,20
2,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
2,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,40.3147782,20
2,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,23.2323847524706,20
2,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,36.45283712,20
2,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,26.5606443,20
2,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.1711214029625743,20
2,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,71.26823370245,20
2,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
2,Hakes,"Hakes in [23.200001, inf[",Fish,100.0000002293469,20
2,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
2,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,70.02657715,20
2,Hakes,"Hakes in [5.000000, 23.200001[",Fish,29.97342300418339,20
2,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,59.44419549,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.32398830365907094,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,40.231815960315004,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,69.75464875,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,30.24535226040237,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,84.43848785,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,4.227501309479515,20
2,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,11.334010633978,20
2,Scup,"Scup in [0.000000, 5.000000[",Benthos,78.95035675,20
2,Scup,"Scup in [0.000000, 5.000000[",Fish,0.3875089625235747,20
2,Scup,"Scup in [0.000000, 5.000000[",Plankton,20.662133318315,20
2,Scup,"Scup in [15.500000, inf[",Benthos,67.08836445,20
2,Scup,"Scup in [15.500000, inf[",Fish,32.91163529065511,20
2,Scup,"Scup in [15.500000, inf[",Plankton,0,20
2,Scup,"Scup in [5.000000, 15.500000[",Benthos,79.8184903,20
2,Scup,"Scup in [5.000000, 15.500000[",Fish,20.18150979981237,20
2,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
2,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
2,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.4855894054134732,20
2,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.51441002745,20
2,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
2,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,79.67353526080048,20
2,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,20.3264652,20
2,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
2,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,18.283721146149365,20
2,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,81.716277954395,20
2,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,77.09260355,20
2,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,22.90739571040849,20
2,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
2,SkateRays,"SkateRays in [37.500000, inf[",Benthos,51.0046175,20
2,SkateRays,"SkateRays in [37.500000, inf[",Fish,48.99538283820957,20
2,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
2,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,60.857117,20
2,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,39.142883086448215,20
2,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
2,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,50.0305181,20
2,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,49.96948240947235,20
2,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
2,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
2,Squids,"Squids in [0.000000, 5.000000[",Fish,14.4026290640325,20
2,Squids,"Squids in [0.000000, 5.000000[",Plankton,85.59737122845,20
2,Squids,"Squids in [15.000000, inf[",Benthos,0,20
2,Squids,"Squids in [15.000000, inf[",Fish,100.00000017731375,20
2,Squids,"Squids in [15.000000, inf[",Plankton,0,20
2,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
2,Squids,"Squids in [5.000000, 15.000000[",Fish,92.4652812777,20
2,Squids,"Squids in [5.000000, 15.000000[",Plankton,7.5347187359009995,20
2,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
2,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.35764444741699414,20
2,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.64235670865,20
2,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,35.07021845,20
2,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,39.29010016837972,20
2,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,25.639682134,20
2,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.006129204284395,20
2,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.9938704874656,20
2,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
2,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,33.71019765882353,17
2,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,2.906850710263134,17
2,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,63.382951987441174,17
2,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,58.8816753125,16
2,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,41.118324599013874,16
2,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,16
2,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,77.6147339,20
2,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,22.38526678392546,20
2,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,20
2,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,33.30902005,20
2,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.2099852490697025,20
2,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,66.4809946,20
2,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
2,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,100.00000030135915,20
2,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
2,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,87.42165915,20
2,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,11.628362133055631,20
2,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,0.94997785,20
3,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
3,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.45523877157762116,20
3,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.5447610846,20
3,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
3,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,36.304569560055846,20
3,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,63.6954306,20
3,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
3,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.611310995807978,20
3,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.38868929446404,20
3,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
3,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.1369740171340734,20
3,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.86302597675,20
3,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
3,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,72.359217260775,20
3,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,27.6407825,20
3,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
3,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,28.007961716756586,20
3,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,71.99203825,20
3,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,80.9904531,20
3,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,0.44832144615663383,20
3,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,18.56122538709,20
3,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,57.6225029,20
3,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,42.377496498173976,20
3,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,20
3,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,88.30340509999999,20
3,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,11.696594129591983,20
3,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,20
3,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
3,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.4041895864216371,20
3,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.5958107182,20
3,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
3,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.2138740025439524,20
3,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.78612596218,20
3,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
3,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.6710103677194426,20
3,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.32898964133351,20
3,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,23.31469835,20
3,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.2570721788770631,20
3,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,75.42822984865,20
3,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,38.349088,20
3,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,61.650912289075535,20
3,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
3,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,69.9904703,20
3,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,30.00953121531121,20
3,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0,20
3,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,21.388068699999998,20
3,Flounders,"Flounders in [0.000000, 5.000000[",Fish,2.1501790368325304,20
3,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,76.4617515,20
3,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
3,Flounders,"Flounders in [35.000000, inf[",Fish,99.9999997294367,20
3,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
3,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,82.55942025,20
3,Flounders,"Flounders in [5.000000, 35.000000[",Fish,17.44057899473587,20
3,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
3,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
3,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.3891852800294237,20
3,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.61081520325,20
3,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
3,Goosefish,"Goosefish in [46.500000, inf[",Fish,99.99999990274698,20
3,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
3,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,40.81092315,20
3,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,22.118947408303775,20
3,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,37.070129635,20
3,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,27.8738249,20
3,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.718720758643525,20
3,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,69.40745405275,20
3,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
3,Hakes,"Hakes in [23.200001, inf[",Fish,100.00000028930178,20
3,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
3,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,70.16329955,20
3,Hakes,"Hakes in [5.000000, 23.200001[",Fish,29.836699548515043,20
3,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,53.58575552,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.4793901871908074,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,45.9348546493,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,61.27699585,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,38.72300430569632,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,81.27914615,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,4.5703038091798955,20
3,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,14.15054939527,20
3,Scup,"Scup in [0.000000, 5.000000[",Benthos,80.53321820000001,20
3,Scup,"Scup in [0.000000, 5.000000[",Fish,0.28200078862202005,20
3,Scup,"Scup in [0.000000, 5.000000[",Plankton,19.184782150700002,20
3,Scup,"Scup in [15.500000, inf[",Benthos,65.68340085,20
3,Scup,"Scup in [15.500000, inf[",Fish,34.316599305285244,20
3,Scup,"Scup in [15.500000, inf[",Plankton,0,20
3,Scup,"Scup in [5.000000, 15.500000[",Benthos,80.80614365,20
3,Scup,"Scup in [5.000000, 15.500000[",Fish,19.193856173513936,20
3,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
3,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
3,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.6596319274788262,20
3,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.3403684988,20
3,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
3,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,77.862049685175,20
3,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,22.137950150000002,20
3,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
3,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,16.697131223192024,20
3,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,83.30287042089999,20
3,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,76.3390943,20
3,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,23.660904818442557,20
3,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
3,SkateRays,"SkateRays in [37.500000, inf[",Benthos,50.11719085,20
3,SkateRays,"SkateRays in [37.500000, inf[",Fish,49.882809318399126,20
3,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
3,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,59.4621325,20
3,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,40.537867128512616,20
3,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
3,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,48.94514085,20
3,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,51.05485891864246,20
3,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
3,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
3,Squids,"Squids in [0.000000, 5.000000[",Fish,9.90491025838,20
3,Squids,"Squids in [0.000000, 5.000000[",Plankton,90.095089465075,20
3,Squids,"Squids in [15.000000, inf[",Benthos,0,20
3,Squids,"Squids in [15.000000, inf[",Fish,99.99999985325,20
3,Squids,"Squids in [15.000000, inf[",Plankton,0,20
3,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
3,Squids,"Squids in [5.000000, 15.000000[",Fish,91.104417208715,20
3,Squids,"Squids in [5.000000, 15.000000[",Plankton,8.895583256951,20
3,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
3,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.32035682503405083,20
3,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.67964235645,20
3,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,32.48267515,20
3,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,37.815868396316745,20
3,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,29.701457018779998,20
3,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.00658842564152,20
3,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.9934116777319,20
3,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
3,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,35.40672216666667,18
3,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,1.9597380290753212,18
3,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,62.63353896673889,18
3,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,24.1921554625,16
3,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,75.8078437512846,16
3,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,16
3,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,69.363509,8
3,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,30.636490066001432,8
3,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,8
3,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,32.45415415,20
3,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.1318729615550715,20
3,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,67.4139732,20
3,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
3,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,100.00000037317551,20
3,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
3,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,88.15449565,20
3,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,10.794244984808454,20
3,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,1.051259245,20
4,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
4,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.3239207570358927,20
4,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.67607932135,20
4,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
4,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,36.52332657803883,20
4,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,63.4766734,20
4,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
4,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.376523837898662,20
4,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.6234761221255,20
4,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
4,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.1428266706586096,20
4,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.8571731015,20
4,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
4,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,73.304069676797,20
4,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,26.6959305,20
